date	lon	lat	pressure	Wt	Wpt	sal	gamma	oxygen.1	oxygen.2	fluo.r	c
20201115110330	7.862	43.3656333333333	23	16.7317	16.7278	38.1356	27.9891	5.3111	230.733	0.2416	0.17715
20201115110330	7.862	43.3656333333333	24	16.7227	16.7187	38.1359	27.9916	5.3061	230.517	0.24	0.17725
20201115110330	7.862	43.3656333333333	25	16.7064	16.7022	38.1367	27.9962	5.2186	226.714	0.2463	0.16715
20201115110330	7.862	43.3656333333333	26	16.6625	16.6582	38.1374	28.0073	5.201	225.95	0.2387	0.14645
20201115110330	7.862	43.3656333333333	27	16.0834	16.079	38.1325	28.141	5.2674	228.802	0.2475	0.17085
20201115110330	7.862	43.3656333333333	28	15.8793	15.8748	38.1775	28.2236	5.2579	228.373	0.261	0.16285
20201115110330	7.862	43.3656333333333	29	15.6379	15.6333	38.1835	28.2842	5.2744	229.074	0.274	0.17425
20201115110330	7.862	43.3656333333333	30	15.3083	15.3035	38.1831	28.3598	5.2924	229.84	0.2786	0.17275
20201115110330	7.862	43.3656333333333	31	15.1135	15.1087	38.1989	28.4162	5.3622	232.858	0.2914	0.17565
20201115110330	7.862	43.3656333333333	32	15.0621	15.0571	38.2146	28.4401	5.356	232.584	0.3168	0.18505
20201115110330	7.862	43.3656333333333	33	14.9939	14.9888	38.226	28.4643	5.3314	231.51	0.322	0.18475
20201115110330	7.862	43.3656333333333	34	14.7014	14.6962	38.2622	28.5578	5.3526	232.411	0.3262	0.18425
20201115110330	7.862	43.3656333333333	35	14.5526	14.5473	38.2835	28.6075	5.3292	231.383	0.3404	0.18345
20201115110330	7.862	43.3656333333333	36	14.5457	14.5403	38.2823	28.6081	5.2952	229.906	0.3598	0.18715
20201115110330	7.862	43.3656333333333	37	14.4131	14.4075	38.2787	28.6347	5.2329	227.194	0.3809	0.18885
20201115110330	7.862	43.3656333333333	38	14.3607	14.355	38.2751	28.6434	5.1005	221.444	0.3955	0.19045
20201115110330	7.862	43.3656333333333	39	14.2706	14.2647	38.2778	28.6653	5.0263	218.22	0.4157	0.19675
20201115110330	7.862	43.3656333333333	40	14.1725	14.1665	38.2812	28.6894	4.8972	212.61	0.4391	0.19625
20201115110330	7.862	43.3656333333333	41	14.1448	14.1386	38.287	28.6999	4.9047	212.931	0.4337	0.19305
20201115110330	7.862	43.3656333333333	42	14.1334	14.1271	38.2898	28.7046	4.8746	211.624	0.434	0.19165
20201115110330	7.862	43.3656333333333	43	14.1106	14.1042	38.2932	28.7123	4.8188	209.199	0.4339	0.18995
20201115110330	7.862	43.3656333333333	44	14.0766	14.0701	38.3	28.725	4.7753	207.31	0.4422	0.18775
20201115110330	7.862	43.3656333333333	45	14.0261	14.0194	38.3132	28.7462	4.751	206.252	0.4597	0.18645
20201115110330	7.862	43.3656333333333	46	14.0027	13.9958	38.3195	28.7561	4.7465	206.053	0.4312	0.18215
20201115110330	7.862	43.3656333333333	47	13.9918	13.9849	38.3232	28.7614	4.7403	205.784	0.3967	0.18265
20201115110330	7.862	43.3656333333333	48	13.9771	13.97	38.3257	28.7666	4.7663	206.91	0.3928	0.17635
20201115110330	7.862	43.3656333333333	49	13.9702	13.963	38.3349	28.7752	4.7671	206.944	0.3642	0.17255
20201115110330	7.862	43.3656333333333	50	13.953	13.9456	38.3382	28.7815	4.7665	206.916	0.3644	0.16965
20201115110330	7.862	43.3656333333333	51	13.942	13.9344	38.3415	28.7865	4.7462	206.034	0.3628	0.16765
20201115110330	7.862	43.3656333333333	52	13.9192	13.9116	38.3448	28.794	4.6863	203.433	0.3531	0.16685
20201115110330	7.862	43.3656333333333	53	13.8832	13.8754	38.3511	28.8066	4.6469	201.722	0.3584	0.16495
20201115110330	7.862	43.3656333333333	54	13.8678	13.8598	38.3532	28.8117	4.6222	200.646	0.3625	0.16445
20201115110330	7.862	43.3656333333333	55	13.8581	13.85	38.3543	28.8146	4.5904	199.266	0.3615	0.16155
20201115110330	7.862	43.3656333333333	56	13.843	13.8347	38.3565	28.8196	4.5536	197.667	0.3493	0.16055
20201115110330	7.862	43.3656333333333	57	13.8281	13.8197	38.3602	28.8257	4.5478	197.413	0.3487	0.15855
20201115110330	7.862	43.3656333333333	58	13.8154	13.8069	38.364	28.8314	4.5406	197.102	0.3477	0.15825
20201115110330	7.862	43.3656333333333	59	13.809	13.8003	38.3664	28.8346	4.5558	197.761	0.3324	0.15695
20201115110330	7.862	43.3656333333333	60	13.8006	13.7918	38.3696	28.839	4.5573	197.822	0.3346	0.15595
20201115110330	7.862	43.3656333333333	61	13.7964	13.7874	38.3706	28.8407	4.5738	198.541	0.3202	0.15615
20201115110330	7.862	43.3656333333333	62	13.7928	13.7837	38.3718	28.8424	4.5632	198.078	0.3211	0.15435
20201115110330	7.862	43.3656333333333	63	13.7878	13.7785	38.3735	28.8448	4.5776	198.705	0.3098	0.15475
20201115110330	7.862	43.3656333333333	64	13.7813	13.7719	38.3759	28.8482	4.5671	198.248	0.3146	0.15465
20201115110330	7.862	43.3656333333333	65	13.7772	13.7676	38.378	28.8507	4.5623	198.038	0.307	0.15425
20201115110330	7.862	43.3656333333333	66	13.7742	13.7645	38.3789	28.8521	4.5819	198.889	0.3013	0.15485
20201115110330	7.862	43.3656333333333	67	13.7692	13.7594	38.3804	28.8543	4.5719	198.453	0.3158	0.15515
20201115110330	7.862	43.3656333333333	68	13.7673	13.7574	38.3809	28.8551	4.595	199.459	0.3161	0.15465
20201115110330	7.862	43.3656333333333	69	13.7596	13.7495	38.3823	28.8579	4.5866	199.091	0.3085	0.15515
20201115110330	7.862	43.3656333333333	70	13.754	13.7437	38.3837	28.8602	4.5994	199.647	0.2952	0.15395
20201115110330	7.862	43.3656333333333	71	13.7457	13.7353	38.3864	28.8641	4.5888	199.187	0.2955	0.15285
20201115110330	7.862	43.3656333333333	72	13.7376	13.7271	38.3886	28.8676	4.6155	200.344	0.2852	0.15155
20201115110330	7.862	43.3656333333333	73	13.7338	13.7231	38.3898	28.8694	4.6063	199.946	0.2868	0.15155
20201115110330	7.862	43.3656333333333	74	13.73	13.7191	38.3912	28.8713	4.6163	200.379	0.2785	0.15155
20201115110330	7.862	43.3656333333333	75	13.7227	13.7118	38.3934	28.8746	4.6102	200.115	0.2756	0.15165
20201115110330	7.862	43.3656333333333	76	13.7191	13.708	38.3942	28.876	4.6103	200.118	0.2893	0.15215
20201115110330	7.862	43.3656333333333	77	13.7092	13.6979	38.3974	28.8806	4.6254	200.773	0.29	0.15255
20201115110330	7.862	43.3656333333333	78	13.7049	13.6934	38.399	28.8828	4.6116	200.171	0.2883	0.15275
20201115110330	7.862	43.3656333333333	79	13.7033	13.6918	38.3994	28.8835	4.6176	200.434	0.2663	0.15235
20201115110330	7.862	43.3656333333333	80	13.7014	13.6897	38.4001	28.8845	4.6395	201.384	0.2628	0.15245
20201115110330	7.862	43.3656333333333	81	13.6996	13.6878	38.4006	28.8853	4.6011	199.716	0.2785	0.15295
20201115110330	7.862	43.3656333333333	82	13.6974	13.6854	38.4017	28.8867	4.6562	202.107	0.2882	0.15265
20201115110330	7.862	43.3656333333333	83	13.6964	13.6843	38.4026	28.8876	4.6248	200.745	0.2895	0.15315
20201115110330	7.862	43.3656333333333	84	13.694	13.6817	38.404	28.8893	4.66	202.272	0.2765	0.15225
20201115110330	7.862	43.3656333333333	85	13.6906	13.6781	38.4068	28.8922	4.6582	202.192	0.2715	0.15225
20201115110330	7.862	43.3656333333333	86	13.687	13.6744	38.4094	28.895	4.6476	201.732	0.2577	0.15215
20201115110330	7.862	43.3656333333333	87	13.6861	13.6734	38.4093	28.8952	4.6602	202.282	0.2495	0.15125
20201115110330	7.862	43.3656333333333	88	13.6747	13.6619	38.4124	28.9	4.6443	201.59	0.2509	0.15325
20201115110330	7.862	43.3656333333333	89	13.673	13.66	38.4137	28.9014	4.6439	201.573	0.2643	0.15205
20201115110330	7.862	43.3656333333333	90	13.6724	13.6593	38.4148	28.9024	4.6532	201.976	0.2547	0.15255
20201115110330	7.862	43.3656333333333	91	13.6729	13.6596	38.4183	28.905	4.6494	201.81	0.2407	0.15285
20201115110330	7.862	43.3656333333333	92	13.6717	13.6583	38.4204	28.907	4.6737	202.861	0.2261	0.15045
20201115110330	7.862	43.3656333333333	93	13.6717	13.6581	38.4211	28.9075	4.6607	202.298	0.2306	0.14985
20201115110330	7.862	43.3656333333333	94	13.6687	13.655	38.4223	28.9091	4.6917	203.642	0.2124	0.14895
20201115110330	7.862	43.3656333333333	95	13.6672	13.6533	38.4228	28.9099	4.6754	202.936	0.2007	0.14725
20201115110330	7.862	43.3656333333333	96	13.6667	13.6527	38.4241	28.9111	4.7218	204.951	0.2081	0.14645
20201115110330	7.862	43.3656333333333	97	13.6663	13.6521	38.4259	28.9125	4.6646	202.466	0.2089	0.14555
20201115110330	7.862	43.3656333333333	98	13.6673	13.6529	38.4266	28.9129	4.7054	204.238	0.202	0.14415
20201115110330	7.862	43.3656333333333	99	13.6656	13.6511	38.4272	28.9137	4.6847	203.338	0.1869	0.14525
20201115110330	7.862	43.3656333333333	100	13.6639	13.6493	38.4277	28.9145	4.7031	204.139	0.1942	0.14425
20201115110330	7.862	43.3656333333333	101	13.6635	13.6487	38.429	28.9157	4.7042	204.187	0.1987	0.14485
20201115110330	7.862	43.3656333333333	102	13.6637	13.6488	38.429	28.9156	4.6962	203.84	0.2007	0.14445
20201115110330	7.862	43.3656333333333	103	13.6632	13.6482	38.4309	28.9172	4.716	204.698	0.2063	0.14405
20201115110330	7.862	43.3656333333333	104	13.6631	13.6479	38.4343	28.92	4.7086	204.375	0.1803	0.14425
20201115110330	7.862	43.3656333333333	105	13.6634	13.648	38.4345	28.9201	4.704	204.177	0.1802	0.14385
20201115110330	7.862	43.3656333333333	106	13.6626	13.6471	38.4359	28.9214	4.7089	204.389	0.185	0.14345
20201115110330	7.862	43.3656333333333	107	13.6606	13.645	38.4397	28.9247	4.6952	203.795	0.1918	0.14325
20201115110330	7.862	43.3656333333333	108	13.6605	13.6447	38.4422	28.9268	4.6852	203.36	0.1905	0.14285
20201115110330	7.862	43.3656333333333	109	13.6603	13.6444	38.4439	28.9281	4.7024	204.103	0.1767	0.14315
20201115110330	7.862	43.3656333333333	110	13.6609	13.6448	38.4449	28.9288	4.6946	203.765	0.1723	0.14295
20201115110330	7.862	43.3656333333333	111	13.661	13.6448	38.447	28.9305	4.7114	204.494	0.1669	0.14295
20201115110330	7.862	43.3656333333333	112	13.6581	13.6417	38.4487	28.9324	4.694	203.739	0.1738	0.14325
20201115110330	7.862	43.3656333333333	113	13.6455	13.6289	38.4492	28.9356	4.7148	204.642	0.1696	0.14245
20201115110330	7.862	43.3656333333333	114	13.6398	13.6231	38.4487	28.9364	4.7359	205.555	0.1721	0.14235
20201115110330	7.862	43.3656333333333	115	13.6328	13.616	38.4477	28.9372	4.7355	205.539	0.1818	0.14315
20201115110330	7.862	43.3656333333333	116	13.6283	13.6113	38.4487	28.9389	4.7552	206.394	0.1868	0.14365
20201115110330	7.862	43.3656333333333	117	13.6273	13.6103	38.4493	28.9396	4.7343	205.486	0.187	0.14375
20201115110330	7.862	43.3656333333333	118	13.6269	13.6097	38.45	28.9403	4.7798	207.463	0.1851	0.14485
20201115110330	7.862	43.3656333333333	119	13.6268	13.6094	38.4509	28.941	4.7337	205.462	0.1843	0.14455
20201115110330	7.862	43.3656333333333	120	13.6268	13.6092	38.4512	28.9413	4.7646	206.802	0.1801	0.14465
20201115110330	7.862	43.3656333333333	121	13.6268	13.6091	38.452	28.9419	4.7615	206.667	0.1776	0.14495
20201115110330	7.862	43.3656333333333	122	13.6273	13.6095	38.4529	28.9426	4.7632	206.739	0.174	0.14485
20201115110330	7.862	43.3656333333333	123	13.6278	13.6098	38.4545	28.9437	4.7573	206.486	0.1729	0.14465
20201115110330	7.862	43.3656333333333	124	13.6286	13.6105	38.4567	28.9453	4.7572	206.478	0.1784	0.14385
20201115110330	7.862	43.3656333333333	125	13.6295	13.6112	38.4572	28.9455	4.7546	206.367	0.1688	0.14485
20201115110330	7.862	43.3656333333333	126	13.6299	13.6115	38.4576	28.9457	4.7643	206.788	0.1672	0.14445
20201115110330	7.862	43.3656333333333	127	13.6309	13.6124	38.4591	28.9467	4.7512	206.219	0.169	0.14505
20201115110330	7.862	43.3656333333333	128	13.6313	13.6126	38.4603	28.9477	4.7754	207.269	0.1634	0.14385
20201115110330	7.862	43.3656333333333	129	13.6314	13.6126	38.4606	28.9479	4.7635	206.755	0.1633	0.14505
20201115110330	7.862	43.3656333333333	130	13.6316	13.6126	38.4611	28.9482	4.7373	205.614	0.1805	0.14495
20201115110330	7.862	43.3656333333333	131	13.6337	13.6145	38.4639	28.95	4.7394	205.706	0.1749	0.14485
20201115110330	7.862	43.3656333333333	132	13.6401	13.6208	38.4691	28.9527	4.7011	204.043	0.1578	0.14455
20201115110330	7.862	43.3656333333333	133	13.6431	13.6236	38.4702	28.953	4.7271	205.173	0.1609	0.14425
20201115110330	7.862	43.3656333333333	134	13.6459	13.6263	38.4724	28.9541	4.6631	202.396	0.159	0.14365
20201115110330	7.862	43.3656333333333	135	13.6506	13.6308	38.4765	28.9563	4.7422	205.826	0.1636	0.14305
20201115110330	7.862	43.3656333333333	136	13.6525	13.6326	38.4782	28.9572	4.7107	204.461	0.1463	0.13735
20201115110330	7.862	43.3656333333333	137	13.6545	13.6344	38.4798	28.9581	4.703	204.124	0.145	0.14105
20201115110330	7.862	43.3656333333333	138	13.6588	13.6386	38.4824	28.9592	4.7339	205.464	0.1586	0.14185
20201115110330	7.862	43.3656333333333	139	13.6611	13.6408	38.4837	28.9598	4.7278	205.203	0.1468	0.14215
20201115110330	7.862	43.3656333333333	140	13.6617	13.6412	38.484	28.9599	4.7025	204.102	0.1557	0.14165
20201115110330	7.862	43.3656333333333	141	13.6626	13.642	38.4843	28.9599	4.7031	204.129	0.1524	0.12115
20201115110330	7.862	43.3656333333333	142	13.6664	13.6456	38.4869	28.9612	4.7171	204.734	0.1516	0.08175
20201115110330	7.862	43.3656333333333	143	13.6788	13.6579	38.4944	28.9644	4.6885	203.496	0.1598	0.08935
20201115110330	7.862	43.3656333333333	144	13.6931	13.672	38.5016	28.9669	4.6412	201.439	0.153	0.08945
20201115110330	7.862	43.3656333333333	145	13.6983	13.6771	38.5033	28.9672	4.5886	199.159	0.1508	0.08915
20201115110330	7.862	43.3656333333333	146	13.708	13.6866	38.5087	28.9693	4.5378	196.951	0.148	0.08865
20201115110330	7.862	43.3656333333333	147	13.7114	13.6898	38.5104	28.9699	4.545	197.265	0.1475	0.08855
20201115110330	7.862	43.3656333333333	148	13.7131	13.6914	38.511	28.9701	4.5505	197.505	0.1509	0.08815
20201115110330	7.862	43.3656333333333	149	13.715	13.6932	38.512	28.9705	4.5431	197.184	0.1558	0.08805
20201115110330	7.862	43.3656333333333	150	13.7214	13.6993	38.5161	28.9723	4.5234	196.326	0.1609	0.08795
20201115110330	7.862	43.3656333333333	151	13.7283	13.7061	38.5213	28.9749	4.494	195.052	0.1544	0.08755
20201115110330	7.862	43.3656333333333	152	13.7305	13.7082	38.5228	28.9756	4.4944	195.07	0.1588	0.08745
20201115110330	7.862	43.3656333333333	153	13.7328	13.7103	38.525	28.9769	4.4991	195.27	0.1655	0.08745
20201115110330	7.862	43.3656333333333	154	13.734	13.7113	38.5258	28.9773	4.4824	194.548	0.1697	0.08705
20201115110330	7.862	43.3656333333333	155	13.7344	13.7116	38.5263	28.9776	4.4866	194.728	0.1525	0.08695
20201115110330	7.862	43.3656333333333	156	13.7351	13.7122	38.527	28.978	4.4806	194.466	0.1409	0.08685
20201115110330	7.862	43.3656333333333	157	13.7367	13.7136	38.529	28.9792	4.4776	194.337	0.1474	0.09635
20201115110330	7.862	43.3656333333333	158	13.739	13.7158	38.5314	28.9807	4.4788	194.389	0.1529	0.13105
20201115110330	7.862	43.3656333333333	159	13.7398	13.7164	38.5326	28.9815	4.4668	193.868	0.1437	0.13795
20201115110330	7.862	43.3656333333333	160	13.7412	13.7176	38.5358	28.9837	4.4655	193.813	0.1358	0.13585
20201115110330	7.862	43.3656333333333	161	13.7426	13.7189	38.539	28.9859	4.4382	192.625	0.1589	0.07725
20201115110330	7.862	43.3656333333333	162	13.7428	13.7189	38.5391	28.9859	4.4414	192.764	0.1612	0.08615
20201115110330	7.862	43.3656333333333	163	13.7429	13.719	38.5396	28.9863	4.454	193.311	0.1398	0.08595
20201115110330	7.862	43.3656333333333	164	13.7434	13.7193	38.5404	28.9869	4.4535	193.29	0.1479	0.08585
20201115110330	7.862	43.3656333333333	165	13.7437	13.7194	38.5411	28.9874	4.4648	193.78	0.145	0.08575
20201115110330	7.862	43.3656333333333	166	13.7442	13.7197	38.5421	28.9881	4.4349	192.481	0.1468	0.08575
20201115110330	7.862	43.3656333333333	167	13.7449	13.7203	38.5433	28.989	4.4729	194.134	0.1507	0.08545
20201115110330	7.862	43.3656333333333	168	13.7456	13.7209	38.5456	28.9906	4.4316	192.338	0.1547	0.08555
20201115110330	7.862	43.3656333333333	169	13.7461	13.7212	38.5465	28.9912	4.4416	192.773	0.1356	0.08515
20201115110330	7.862	43.3656333333333	170	13.7469	13.7218	38.5478	28.9921	4.4495	193.117	0.1385	0.08545
20201115110330	7.862	43.3656333333333	171	13.748	13.7228	38.5497	28.9934	4.433	192.4	0.1472	0.08495
20201115110330	7.862	43.3656333333333	172	13.7496	13.7243	38.5518	28.9946	4.4309	192.308	0.153	0.08485
20201115110330	7.862	43.3656333333333	173	13.7515	13.726	38.5542	28.9961	4.4194	191.81	0.1467	0.08495
20201115110330	7.862	43.3656333333333	174	13.7537	13.728	38.5567	28.9976	4.4177	191.734	0.153	0.08445
20201115110330	7.862	43.3656333333333	175	13.7554	13.7296	38.5583	28.9986	4.4002	190.976	0.1545	0.08465
20201115110330	7.862	43.3656333333333	176	13.7564	13.7304	38.5592	28.999	4.4101	191.403	0.1536	0.08525
20201115110330	7.862	43.3656333333333	177	13.7591	13.7331	38.5616	29.0004	4.4154	191.636	0.1515	0.08415
20201115110330	7.862	43.3656333333333	178	13.7619	13.7356	38.5639	29.0016	4.4115	191.465	0.1476	0.08385
20201115110330	7.862	43.3656333333333	179	13.7647	13.7383	38.5661	29.0027	4.3855	190.335	0.1456	0.08665
20201115110330	7.862	43.3656333333333	180	13.7664	13.7399	38.567	29.0031	4.4181	191.749	0.1416	0.13025
20201115110330	7.862	43.3656333333333	181	13.7679	13.7412	38.568	29.0036	4.379	190.055	0.1366	0.10045
20201115110330	7.862	43.3656333333333	182	13.7712	13.7443	38.5703	29.0047	4.4034	191.114	0.1471	0.08285
20201115110330	7.862	43.3656333333333	183	13.7758	13.7488	38.5738	29.0064	4.3906	190.558	0.1324	0.08295
20201115110330	7.862	43.3656333333333	184	13.7799	13.7527	38.5765	29.0077	4.3624	189.335	0.1327	0.08225
20201115110330	7.862	43.3656333333333	185	13.7811	13.7538	38.5771	29.0079	4.3822	190.194	0.1361	0.08175
20201115110330	7.862	43.3656333333333	186	13.7819	13.7544	38.5775	29.0081	4.355	189.012	0.1332	0.08215
20201115110330	7.862	43.3656333333333	187	13.7828	13.7552	38.578	29.0083	4.3761	189.927	0.1477	0.08165
20201115110330	7.862	43.3656333333333	188	13.7835	13.7557	38.5783	29.0085	4.362	189.316	0.1418	0.08195
20201115110330	7.862	43.3656333333333	189	13.7845	13.7566	38.5792	29.009	4.3574	189.115	0.1294	0.08185
20201115110330	7.862	43.3656333333333	190	13.7871	13.759	38.5812	29.0099	4.3937	190.689	0.1284	0.08145
20201115110330	7.862	43.3656333333333	191	13.7895	13.7612	38.5831	29.011	4.3641	189.406	0.142	0.08175
20201115110330	7.862	43.3656333333333	192	13.7908	13.7624	38.5848	29.012	4.363	189.356	0.1354	0.08095
20201115110330	7.862	43.3656333333333	193	13.7922	13.7637	38.5869	29.0134	4.2893	186.158	0.1398	0.08135
20201115110330	7.862	43.3656333333333	194	13.7935	13.7648	38.5887	29.0145	4.2972	186.502	0.1434	0.08135
20201115110330	7.862	43.3656333333333	195	13.7945	13.7657	38.5901	29.0154	4.2547	184.656	0.1407	0.08125
20201115110330	7.862	43.3656333333333	196	13.7952	13.7663	38.5914	29.0163	4.2869	186.056	0.1453	0.08085
20201115110330	7.862	43.3656333333333	197	13.7956	13.7665	38.5925	29.0171	4.2195	183.129	0.1403	0.08065
20201115110330	7.862	43.3656333333333	198	13.7958	13.7666	38.5934	29.0178	4.2949	186.404	0.151	0.08035
20201115110330	7.862	43.3656333333333	199	13.7961	13.7667	38.5946	29.0187	4.203	182.412	0.1413	0.08075
20201115110330	7.862	43.3656333333333	200	13.7972	13.7676	38.5958	29.0194	4.1626	180.658	0.1325	0.08095
20201115110330	7.862	43.3656333333333	201	13.7979	13.7682	38.5962	29.0196	NA	NA	0.141	0.08145
20201118121230	7.8926	43.3659166666667	2	16.6652	16.6649	38.0979	27.9753	5.307	230.561	0.2393	0.1678
20201118121230	7.8926	43.3659166666667	3	16.6718	16.6713	38.0975	27.9734	5.3103	230.704	0.1957	0.1681
20201118121230	7.8926	43.3659166666667	4	16.6713	16.6706	38.0981	27.9741	5.307	230.56	0.2	0.1673
20201118121230	7.8926	43.3659166666667	5	16.6713	16.6705	38.0983	27.9742	5.3094	230.664	0.2136	0.1667
20201118121230	7.8926	43.3659166666667	6	16.6711	16.6701	38.098	27.9741	5.3095	230.671	0.2109	0.1676
20201118121230	7.8926	43.3659166666667	7	16.6705	16.6694	38.098	27.9742	5.3059	230.512	0.2119	0.1673
20201118121230	7.8926	43.3659166666667	8	16.6719	16.6706	38.0979	27.974	5.3036	230.413	0.1929	0.1682
20201118121230	7.8926	43.3659166666667	9	16.6698	16.6683	38.0976	27.9742	NA	NA	0.1976	0.1676
20201118121230	7.8926	43.3659166666667	10	16.6119	16.6102	38.0967	27.9874	NA	NA	0.2034	0.1677
20201118121230	7.8926	43.3659166666667	11	16.5823	16.5805	38.0994	27.9967	5.3086	230.626	0.1947	0.1706
20201118121230	7.8926	43.3659166666667	12	16.5394	16.5374	38.1048	28.0111	5.312	230.771	0.2057	0.1611
20201118121230	7.8926	43.3659166666667	13	16.5212	16.5191	38.1085	28.0184	5.3178	231.019	0.2202	0.1538
20201118121230	7.8926	43.3659166666667	14	16.5075	16.5052	38.1097	28.0226	5.3206	231.14	0.213	0.1755
20201118121230	7.8926	43.3659166666667	15	16.5009	16.4985	38.1104	28.0247	5.3204	231.131	0.2296	0.1755
20201118121230	7.8926	43.3659166666667	16	16.4922	16.4895	38.1113	28.0275	5.3198	231.105	0.2308	0.1755
20201118121230	7.8926	43.3659166666667	17	16.4744	16.4716	38.1119	28.0323	5.3134	230.826	0.2354	0.1755
20201118121230	7.8926	43.3659166666667	18	16.4419	16.4389	38.1132	28.0411	5.2976	230.137	0.2437	0.1748
20201118121230	7.8926	43.3659166666667	19	16.3238	16.3207	38.118	28.0729	5.319	231.06	0.2301	0.1387
20201118121230	7.8926	43.3659166666667	20	16.2671	16.2638	38.1228	28.0901	5.3224	231.205	0.2478	0.138
20201118121230	7.8926	43.3659166666667	21	16.2409	16.2375	38.1235	28.0969	5.3236	231.254	0.254	0.1264
20201118121230	7.8926	43.3659166666667	22	16.2353	16.2317	38.1245	28.0989	5.3276	231.428	0.2522	0.1287
20201118121230	7.8926	43.3659166666667	23	16.2319	16.2282	38.1249	28.1001	5.3312	231.583	0.2756	0.1297
20201118121230	7.8926	43.3659166666667	24	16.2313	16.2274	38.1251	28.1004	5.3388	231.916	0.2878	0.1299
20201118121230	7.8926	43.3659166666667	25	16.2289	16.2249	38.1255	28.1013	5.3368	231.826	0.2974	0.1297
20201118121230	7.8926	43.3659166666667	26	16.2255	16.2213	38.1256	28.1023	5.3367	231.821	0.2896	0.1301
20201118121230	7.8926	43.3659166666667	27	16.2249	16.2205	38.1258	28.1026	5.3309	231.57	0.2816	0.1303
20201118121230	7.8926	43.3659166666667	28	16.2185	16.214	38.1266	28.1048	5.3254	231.331	0.2843	0.1307
20201118121230	7.8926	43.3659166666667	29	16.1908	16.1861	38.1308	28.1146	5.2997	230.211	0.2757	0.1307
20201118121230	7.8926	43.3659166666667	30	16.1107	16.1058	38.1309	28.1336	5.1876	225.337	0.2745	0.131
20201118121230	7.8926	43.3659166666667	31	15.7262	15.7212	38.0986	28.1983	5.182	225.081	0.2852	0.1322
20201118121230	7.8926	43.3659166666667	32	15.2994	15.2944	38.1298	28.3206	5.2384	227.504	0.3101	0.1339
20201118121230	7.8926	43.3659166666667	33	15.3828	15.3776	38.2236	28.3741	5.1628	224.208	0.3218	0.1397
20201118121230	7.8926	43.3659166666667	34	15.1776	15.1723	38.2387	28.4324	5.1718	224.588	0.3391	0.1477
20201118121230	7.8926	43.3659166666667	35	14.8839	14.8785	38.2328	28.4943	5.1985	225.731	0.3791	0.1517
20201118121230	7.8926	43.3659166666667	36	14.6897	14.6842	38.2223	28.5297	5.2426	227.638	0.3865	0.1469
20201118121230	7.8926	43.3659166666667	37	14.6461	14.6405	38.2238	28.5406	5.27	228.825	0.3917	0.1468
20201118121230	7.8926	43.3659166666667	38	14.5937	14.588	38.2302	28.5572	5.1989	225.737	0.4207	0.1464
20201118121230	7.8926	43.3659166666667	39	14.4664	14.4605	38.242	28.5945	5.1306	222.764	0.4223	0.1517
